origin,dest,lat1,lon1,lat2,lon2,value
jor,ecu,30.585164000000002,36.238414,-1.8312389999999998,-78.183406,6798864.5
ecu,jor,-1.8312389999999998,-78.183406,30.585164000000002,36.238414,6798864.5
hkg,kgz,22.396428,114.10949699999999,41.20438,74.766098,6788270.0
kgz,hkg,41.20438,74.766098,22.396428,114.10949699999999,6788270.0
ury,ltu,-32.522779,-55.765834999999996,55.169438,23.881275,6787518.5
ltu,ury,55.169438,23.881275,-32.522779,-55.765834999999996,6787518.5
bra,bih,-14.235004,-51.92528,43.915886,17.679076000000002,6787315.0
bih,bra,43.915886,17.679076000000002,-14.235004,-51.92528,6787315.0
zmb,mys,-13.133897,27.849332,4.210483999999999,101.97576600000001,6753328.0
mys,zmb,4.210483999999999,101.97576600000001,-13.133897,27.849332,6753328.0
sen,sle,14.497401000000002,-14.452361999999999,8.460555000000001,-11.779889,6750143.0
sle,sen,8.460555000000001,-11.779889,14.497401000000002,-14.452361999999999,6750143.0
mus,omn,-20.348404000000002,57.552152,21.512583,55.923255000000005,6710283.0
omn,mus,21.512583,55.923255000000005,-20.348404000000002,57.552152,6710283.0
per,isl,-9.189967,-75.015152,64.96305100000001,-19.020835,6690844.5
isl,per,64.96305100000001,-19.020835,-9.189967,-75.015152,6690844.5
nzl,mng,-40.900557,174.88597099999998,46.862496,103.84665600000001,6675461.5
mng,nzl,46.862496,103.84665600000001,-40.900557,174.88597099999998,6675461.5
mex,lca,23.634501,-102.552784,13.909444,-60.97889300000001,6653676.5
lca,mex,13.909444,-60.97889300000001,23.634501,-102.552784,6653676.5
gha,phl,7.946527000000001,-1.0231940000000002,12.879721,121.77401699999999,6642149.0
phl,gha,12.879721,121.77401699999999,7.946527000000001,-1.0231940000000002,6642149.0
mar,isl,31.791702,-7.09262,64.96305100000001,-19.020835,6630807.0
isl,mar,64.96305100000001,-19.020835,31.791702,-7.09262,6630807.0
pol,mdv,51.919438,19.145135999999997,3.202778,73.22068,6606715.0
mdv,pol,3.202778,73.22068,51.919438,19.145135999999997,6606715.0
mrt,ben,21.00789,-10.940835,9.30769,2.315834,6604331.0
ben,mrt,9.30769,2.315834,21.00789,-10.940835,6604331.0
blr,per,53.709807,27.953389,-9.189967,-75.015152,6600309.0
per,blr,-9.189967,-75.015152,53.709807,27.953389,6600309.0
mwi,ltu,-13.254307999999998,34.301525,55.169438,23.881275,6584965.0
ltu,mwi,55.169438,23.881275,-13.254307999999998,34.301525,6584965.0
mex,uga,23.634501,-102.552784,1.373333,32.290275,6564608.0
uga,mex,1.373333,32.290275,23.634501,-102.552784,6564608.0
mda,mys,47.411631,28.369884999999996,4.210483999999999,101.97576600000001,6551774.0
mys,mda,4.210483999999999,101.97576600000001,47.411631,28.369884999999996,6551774.0
kaz,cyp,48.019573,66.923684,35.126413,33.429859,6539087.0
cyp,kaz,35.126413,33.429859,48.019573,66.923684,6539087.0
ltu,per,55.169438,23.881275,-9.189967,-75.015152,6534475.5
per,ltu,-9.189967,-75.015152,55.169438,23.881275,6534475.5
ecu,mda,-1.8312389999999998,-78.183406,47.411631,28.369884999999996,6534201.5
mda,ecu,47.411631,28.369884999999996,-1.8312389999999998,-78.183406,6534201.5
nic,prt,12.865416,-85.207229,39.399871999999995,-8.224454,6512863.5
prt,nic,39.399871999999995,-8.224454,12.865416,-85.207229,6512863.5
aze,mda,40.143105,47.576927000000005,47.411631,28.369884999999996,6508466.5
mda,aze,47.411631,28.369884999999996,40.143105,47.576927000000005,6508466.5
bgr,nga,42.733883,25.48583,9.081999,8.675277000000001,6495042.5
nga,bgr,9.081999,8.675277000000001,42.733883,25.48583,6495042.5
alb,arg,41.153332,20.168331,-38.416097,-63.616671999999994,6476788.5
arg,alb,-38.416097,-63.616671999999994,41.153332,20.168331,6476788.5
sur,mys,3.9193050000000005,-56.02778299999999,4.210483999999999,101.97576600000001,6470736.5
mys,sur,4.210483999999999,101.97576600000001,3.9193050000000005,-56.02778299999999,6470736.5
mex,swz,23.634501,-102.552784,-26.522503000000004,31.465866,6466068.0
swz,mex,-26.522503000000004,31.465866,23.634501,-102.552784,6466068.0
zaf,bol,-30.559482,22.937506,-16.290154,-63.588653,6459503.0
bol,zaf,-16.290154,-63.588653,-30.559482,22.937506,6459503.0
ukr,ben,48.379433,31.16558,9.30769,2.315834,6446940.0
ben,ukr,9.30769,2.315834,48.379433,31.16558,6446940.0
lbn,lva,33.854721000000005,35.862285,56.879635,24.603189,6439451.0
lva,lbn,56.879635,24.603189,33.854721000000005,35.862285,6439451.0
mne,kor,42.708678000000006,19.37439,35.907757000000004,127.766922,6380236.5
kor,mne,35.907757000000004,127.766922,42.708678000000006,19.37439,6380236.5
bih,arg,43.915886,17.679076000000002,-38.416097,-63.616671999999994,6377479.0
arg,bih,-38.416097,-63.616671999999994,43.915886,17.679076000000002,6377479.0
ben,aut,9.30769,2.315834,47.516231,14.550072,6358841.5
aut,ben,47.516231,14.550072,9.30769,2.315834,6358841.5
isr,arm,31.046051000000002,34.851612,40.069099,45.038189,6334942.0
arm,isr,40.069099,45.038189,31.046051000000002,34.851612,6334942.0
mda,egy,47.411631,28.369884999999996,26.820553000000004,30.802497999999996,6308269.5
egy,mda,26.820553000000004,30.802497999999996,47.411631,28.369884999999996,6308269.5
lka,uga,7.873054,80.77179699999999,1.373333,32.290275,6293344.0
uga,lka,1.373333,32.290275,7.873054,80.77179699999999,6293344.0
srb,chl,44.016521000000004,21.005859,-35.675146999999996,-71.542969,6286650.5
chl,srb,-35.675146999999996,-71.542969,44.016521000000004,21.005859,6286650.5
swe,bwa,60.128161,18.643501,-22.328474,24.684866,6274549.5
bwa,swe,-22.328474,24.684866,60.128161,18.643501,6274549.5
jpn,vct,36.204824,138.252924,12.984305,-61.287228000000006,6269603.5
vct,jpn,12.984305,-61.287228000000006,36.204824,138.252924,6269603.5
cyp,omn,35.126413,33.429859,21.512583,55.923255000000005,6257109.5
omn,cyp,21.512583,55.923255000000005,35.126413,33.429859,6257109.5
mwi,can,-13.254307999999998,34.301525,56.130366,-106.34677099999999,6236112.5
can,mwi,56.130366,-106.34677099999999,-13.254307999999998,34.301525,6236112.5
grc,bfa,39.074208,21.824312,12.238333,-1.561593,6220617.0
bfa,grc,12.238333,-1.561593,39.074208,21.824312,6220617.0
irn,ury,32.427908,53.68804599999999,-32.522779,-55.765834999999996,6219536.0
ury,irn,-32.522779,-55.765834999999996,32.427908,53.68804599999999,6219536.0
swz,tur,-26.522503000000004,31.465866,38.963745,35.243322,6209248.5
tur,swz,38.963745,35.243322,-26.522503000000004,31.465866,6209248.5
moz,uga,-18.665695,35.529562,1.373333,32.290275,6209189.0
uga,moz,1.373333,32.290275,-18.665695,35.529562,6209189.0
cri,mar,9.748917,-83.753428,31.791702,-7.09262,6208722.5
mar,cri,31.791702,-7.09262,9.748917,-83.753428,6208722.5
atg,nld,17.060816,-61.796428000000006,52.132633,5.291266,6195821.5
nld,atg,52.132633,5.291266,17.060816,-61.796428000000006,6195821.5
ltu,lbn,55.169438,23.881275,33.854721000000005,35.862285,6184876.5
lbn,ltu,33.854721000000005,35.862285,55.169438,23.881275,6184876.5
omn,pry,21.512583,55.923255000000005,-23.442503,-58.44383199999999,6141300.0
pry,omn,-23.442503,-58.44383199999999,21.512583,55.923255000000005,6141300.0
caf,nld,6.611111,20.939444,52.132633,5.291266,6128621.5
nld,caf,52.132633,5.291266,6.611111,20.939444,6128621.5
lva,arm,56.879635,24.603189,40.069099,45.038189,6123885.5
arm,lva,40.069099,45.038189,56.879635,24.603189,6123885.5
srb,ken,44.016521000000004,21.005859,-0.023559,37.906193,6083509.0
ken,srb,-0.023559,37.906193,44.016521000000004,21.005859,6083509.0
gbr,bdi,55.378051,-3.435973,-3.3730559999999996,29.918885999999997,6078368.0
bdi,gbr,-3.3730559999999996,29.918885999999997,55.378051,-3.435973,6078368.0
idn,syc,-0.789275,113.921327,-4.679574,55.491977,6052678.0
syc,idn,-4.679574,55.491977,-0.789275,113.921327,6052678.0
brb,tur,13.193887,-59.543198,38.963745,35.243322,6046403.0
tur,brb,38.963745,35.243322,13.193887,-59.543198,6046403.0
sdn,fin,12.862807,30.217636,61.92411,25.748151,6042703.5
fin,sdn,61.92411,25.748151,12.862807,30.217636,6042703.5
arg,jam,-38.416097,-63.616671999999994,18.109581,-77.297508,6019490.0
jam,arg,18.109581,-77.297508,-38.416097,-63.616671999999994,6019490.0
kgz,can,41.20438,74.766098,56.130366,-106.34677099999999,6018880.5
can,kgz,56.130366,-106.34677099999999,41.20438,74.766098,6018880.5
swe,nam,60.128161,18.643501,-22.957639999999998,18.49041,5982666.5
nam,swe,-22.957639999999998,18.49041,60.128161,18.643501,5982666.5
rou,cmr,45.943160999999996,24.96676,7.369722,12.354722,5973702.0
cmr,rou,7.369722,12.354722,45.943160999999996,24.96676,5973702.0
bra,mda,-14.235004,-51.92528,47.411631,28.369884999999996,5973193.0
mda,bra,47.411631,28.369884999999996,-14.235004,-51.92528,5973193.0
hun,hnd,47.162494,19.503304,15.199998999999998,-86.241905,5971662.5
hnd,hun,15.199998999999998,-86.241905,47.162494,19.503304,5971662.5
aut,nam,47.516231,14.550072,-22.957639999999998,18.49041,5964157.5
nam,aut,-22.957639999999998,18.49041,47.516231,14.550072,5964157.5
blz,bra,17.189877,-88.49765,-14.235004,-51.92528,5963134.0
bra,blz,-14.235004,-51.92528,17.189877,-88.49765,5963134.0
cri,pry,9.748917,-83.753428,-23.442503,-58.44383199999999,5945461.5
pry,cri,-23.442503,-58.44383199999999,9.748917,-83.753428,5945461.5
srb,geo,44.016521000000004,21.005859,42.315407,43.356891999999995,5939968.5
geo,srb,42.315407,43.356891999999995,44.016521000000004,21.005859,5939968.5
phl,slv,12.879721,121.77401699999999,13.794185,-88.89653,5923549.0
slv,phl,13.794185,-88.89653,12.879721,121.77401699999999,5923549.0
phl,srb,12.879721,121.77401699999999,44.016521000000004,21.005859,5919482.0
srb,phl,44.016521000000004,21.005859,12.879721,121.77401699999999,5919482.0
mdg,aut,-18.766947000000002,46.869107,47.516231,14.550072,5912657.5
aut,mdg,47.516231,14.550072,-18.766947000000002,46.869107,5912657.5
bgr,isl,42.733883,25.48583,64.96305100000001,-19.020835,5900990.5
isl,bgr,64.96305100000001,-19.020835,42.733883,25.48583,5900990.5
nor,hnd,60.472024,8.468946,15.199998999999998,-86.241905,5898170.5
hnd,nor,15.199998999999998,-86.241905,60.472024,8.468946,5898170.5
ltu,moz,55.169438,23.881275,-18.665695,35.529562,5887971.5
moz,ltu,-18.665695,35.529562,55.169438,23.881275,5887971.5
kwt,srb,29.311659999999996,47.481766,44.016521000000004,21.005859,5877289.0
srb,kwt,44.016521000000004,21.005859,29.311659999999996,47.481766,5877289.0
lka,nic,7.873054,80.77179699999999,12.865416,-85.207229,5838413.0
nic,lka,12.865416,-85.207229,7.873054,80.77179699999999,5838413.0
gha,cmr,7.946527000000001,-1.0231940000000002,7.369722,12.354722,5838383.5
cmr,gha,7.369722,12.354722,7.946527000000001,-1.0231940000000002,5838383.5
lux,dom,49.815273,6.129583,18.735692999999998,-70.162651,5836648.5
dom,lux,18.735692999999998,-70.162651,49.815273,6.129583,5836648.5
aut,uga,47.516231,14.550072,1.373333,32.290275,5816171.0
uga,aut,1.373333,32.290275,47.516231,14.550072,5816171.0
ben,swe,9.30769,2.315834,60.128161,18.643501,5813231.0
swe,ben,60.128161,18.643501,9.30769,2.315834,5813231.0
irl,mda,53.41291,-8.243889999999999,47.411631,28.369884999999996,5720338.0
mda,irl,47.411631,28.369884999999996,53.41291,-8.243889999999999,5720338.0
lka,ltu,7.873054,80.77179699999999,55.169438,23.881275,5689833.5
ltu,lka,55.169438,23.881275,7.873054,80.77179699999999,5689833.5
aut,moz,47.516231,14.550072,-18.665695,35.529562,5673416.0
moz,aut,-18.665695,35.529562,47.516231,14.550072,5673416.0
jam,pol,18.109581,-77.297508,51.919438,19.145135999999997,5661639.0
pol,jam,51.919438,19.145135999999997,18.109581,-77.297508,5661639.0
tza,mus,-6.369028,34.888822,-20.348404000000002,57.552152,5659018.0
mus,tza,-20.348404000000002,57.552152,-6.369028,34.888822,5659018.0
arg,npl,-38.416097,-63.616671999999994,28.394857000000002,84.12400799999999,5627213.0
npl,arg,28.394857000000002,84.12400799999999,-38.416097,-63.616671999999994,5627213.0
isl,idn,64.96305100000001,-19.020835,-0.789275,113.921327,5625699.5
idn,isl,-0.789275,113.921327,64.96305100000001,-19.020835,5625699.5
atg,bmu,17.060816,-61.796428000000006,32.321384,-64.75737,5623310.5
bmu,atg,32.321384,-64.75737,17.060816,-61.796428000000006,5623310.5
hun,brn,47.162494,19.503304,4.535277,114.72766899999999,5620821.5
brn,hun,4.535277,114.72766899999999,47.162494,19.503304,5620821.5
bih,dza,43.915886,17.679076000000002,28.033886,1.6596259999999998,5613246.0
dza,bih,28.033886,1.6596259999999998,43.915886,17.679076000000002,5613246.0
vct,atg,12.984305,-61.287228000000006,17.060816,-61.796428000000006,5596008.5
atg,vct,17.060816,-61.796428000000006,12.984305,-61.287228000000006,5596008.5
zaf,slv,-30.559482,22.937506,13.794185,-88.89653,5572890.5
slv,zaf,13.794185,-88.89653,-30.559482,22.937506,5572890.5
alb,isr,41.153332,20.168331,31.046051000000002,34.851612,5556690.5
isr,alb,31.046051000000002,34.851612,41.153332,20.168331,5556690.5
nam,cmr,-22.957639999999998,18.49041,7.369722,12.354722,5553972.0
cmr,nam,7.369722,12.354722,-22.957639999999998,18.49041,5553972.0
phl,hnd,12.879721,121.77401699999999,15.199998999999998,-86.241905,5543415.0
hnd,phl,15.199998999999998,-86.241905,12.879721,121.77401699999999,5543415.0
blz,hkg,17.189877,-88.49765,22.396428,114.10949699999999,5527880.0
hkg,blz,22.396428,114.10949699999999,17.189877,-88.49765,5527880.0
ind,lca,20.593684,78.96288,13.909444,-60.97889300000001,5497082.5
lca,ind,13.909444,-60.97889300000001,20.593684,78.96288,5497082.5
phl,ltu,12.879721,121.77401699999999,55.169438,23.881275,5494986.0
ltu,phl,55.169438,23.881275,12.879721,121.77401699999999,5494986.0
fin,mwi,61.92411,25.748151,-13.254307999999998,34.301525,5491677.5
mwi,fin,-13.254307999999998,34.301525,61.92411,25.748151,5491677.5
nic,dnk,12.865416,-85.207229,56.26392,9.501785,5491097.5
dnk,nic,56.26392,9.501785,12.865416,-85.207229,5491097.5
swe,npl,60.128161,18.643501,28.394857000000002,84.12400799999999,5489149.0
npl,swe,28.394857000000002,84.12400799999999,60.128161,18.643501,5489149.0
hrv,geo,45.1,15.2,42.315407,43.356891999999995,5483919.5
geo,hrv,42.315407,43.356891999999995,45.1,15.2,5483919.5
uga,hun,1.373333,32.290275,47.162494,19.503304,5480755.0
hun,uga,47.162494,19.503304,1.373333,32.290275,5480755.0
isl,mys,64.96305100000001,-19.020835,4.210483999999999,101.97576600000001,5477539.0
mys,isl,4.210483999999999,101.97576600000001,64.96305100000001,-19.020835,5477539.0
bra,mli,-14.235004,-51.92528,17.570692,-3.9961660000000006,5476863.0
mli,bra,17.570692,-3.9961660000000006,-14.235004,-51.92528,5476863.0
egy,syc,26.820553000000004,30.802497999999996,-4.679574,55.491977,5473743.0
syc,egy,-4.679574,55.491977,26.820553000000004,30.802497999999996,5473743.0
gmb,fra,13.443182,-15.310139000000001,46.227638,2.213749,5468654.0
fra,gmb,46.227638,2.213749,13.443182,-15.310139000000001,5468654.0
pol,nam,51.919438,19.145135999999997,-22.957639999999998,18.49041,5452430.5
nam,pol,-22.957639999999998,18.49041,51.919438,19.145135999999997,5452430.5
zaf,arm,-30.559482,22.937506,40.069099,45.038189,5424551.0
arm,zaf,40.069099,45.038189,-30.559482,22.937506,5424551.0
irn,est,32.427908,53.68804599999999,58.595271999999994,25.013607,5422258.5
est,irn,58.595271999999994,25.013607,32.427908,53.68804599999999,5422258.5
bwa,mwi,-22.328474,24.684866,-13.254307999999998,34.301525,5399216.5
mwi,bwa,-13.254307999999998,34.301525,-22.328474,24.684866,5399216.5
gha,ken,7.946527000000001,-1.0231940000000002,-0.023559,37.906193,5391548.5
ken,gha,-0.023559,37.906193,7.946527000000001,-1.0231940000000002,5391548.5
pry,svk,-23.442503,-58.44383199999999,48.669026,19.699023999999998,5380786.0
svk,pry,48.669026,19.699023999999998,-23.442503,-58.44383199999999,5380786.0
sgp,mrt,1.352083,103.819836,21.00789,-10.940835,5378444.0
mrt,sgp,21.00789,-10.940835,1.352083,103.819836,5378444.0
isr,bol,31.046051000000002,34.851612,-16.290154,-63.588653,5357641.5
bol,isr,-16.290154,-63.588653,31.046051000000002,34.851612,5357641.5
lca,esp,13.909444,-60.97889300000001,40.463667,-3.7492199999999998,5353004.0
esp,lca,40.463667,-3.7492199999999998,13.909444,-60.97889300000001,5353004.0
arm,dnk,40.069099,45.038189,56.26392,9.501785,5337462.0
dnk,arm,56.26392,9.501785,40.069099,45.038189,5337462.0
ita,sle,41.87194,12.56738,8.460555000000001,-11.779889,5322506.0
sle,ita,8.460555000000001,-11.779889,41.87194,12.56738,5322506.0
rou,arm,45.943160999999996,24.96676,40.069099,45.038189,5317658.5
arm,rou,40.069099,45.038189,45.943160999999996,24.96676,5317658.5
aus,geo,-25.274398,133.775136,42.315407,43.356891999999995,5313413.5
geo,aus,42.315407,43.356891999999995,-25.274398,133.775136,5313413.5
rou,gha,45.943160999999996,24.96676,7.946527000000001,-1.0231940000000002,5288038.0
gha,rou,7.946527000000001,-1.0231940000000002,45.943160999999996,24.96676,5288038.0
hkg,ben,22.396428,114.10949699999999,9.30769,2.315834,5286498.5
ben,hkg,9.30769,2.315834,22.396428,114.10949699999999,5286498.5
pol,bfa,51.919438,19.145135999999997,12.238333,-1.561593,5282881.0
bfa,pol,12.238333,-1.561593,51.919438,19.145135999999997,5282881.0
mwi,pak,-13.254307999999998,34.301525,30.375321000000003,69.345116,5281235.5
pak,mwi,30.375321000000003,69.345116,-13.254307999999998,34.301525,5281235.5
mdg,dnk,-18.766947000000002,46.869107,56.26392,9.501785,5250823.5
dnk,mdg,56.26392,9.501785,-18.766947000000002,46.869107,5250823.5
dom,svn,18.735692999999998,-70.162651,46.151241,14.995463,5242861.0
svn,dom,46.151241,14.995463,18.735692999999998,-70.162651,5242861.0
hnd,ury,15.199998999999998,-86.241905,-32.522779,-55.765834999999996,5236500.0
ury,hnd,-32.522779,-55.765834999999996,15.199998999999998,-86.241905,5236500.0
tza,dza,-6.369028,34.888822,28.033886,1.6596259999999998,5235107.0
dza,tza,28.033886,1.6596259999999998,-6.369028,34.888822,5235107.0
mys,guy,4.210483999999999,101.97576600000001,4.860416000000001,-58.93018000000001,5212350.0
guy,mys,4.860416000000001,-58.93018000000001,4.210483999999999,101.97576600000001,5212350.0
tza,cyp,-6.369028,34.888822,35.126413,33.429859,5206923.0
cyp,tza,35.126413,33.429859,-6.369028,34.888822,5206923.0
cze,mdg,49.817492,15.472961999999999,-18.766947000000002,46.869107,5199142.0
mdg,cze,-18.766947000000002,46.869107,49.817492,15.472961999999999,5199142.0
cri,sur,9.748917,-83.753428,3.9193050000000005,-56.02778299999999,5187737.5
sur,cri,3.9193050000000005,-56.02778299999999,9.748917,-83.753428,5187737.5
ury,jor,-32.522779,-55.765834999999996,30.585164000000002,36.238414,5187610.5
jor,ury,30.585164000000002,36.238414,-32.522779,-55.765834999999996,5187610.5
caf,esp,6.611111,20.939444,40.463667,-3.7492199999999998,5182632.0
esp,caf,40.463667,-3.7492199999999998,6.611111,20.939444,5182632.0
cze,pry,49.817492,15.472961999999999,-23.442503,-58.44383199999999,5182147.0
pry,cze,-23.442503,-58.44383199999999,49.817492,15.472961999999999,5182147.0
nzl,bol,-40.900557,174.88597099999998,-16.290154,-63.588653,5178272.0
bol,nzl,-16.290154,-63.588653,-40.900557,174.88597099999998,5178272.0
lux,isl,49.815273,6.129583,64.96305100000001,-19.020835,5170789.0
isl,lux,64.96305100000001,-19.020835,49.815273,6.129583,5170789.0
bra,uga,-14.235004,-51.92528,1.373333,32.290275,5169795.0
uga,bra,1.373333,32.290275,-14.235004,-51.92528,5169795.0
cze,nic,49.817492,15.472961999999999,12.865416,-85.207229,5137941.5
nic,cze,12.865416,-85.207229,49.817492,15.472961999999999,5137941.5
grc,bwa,39.074208,21.824312,-22.328474,24.684866,5136283.5
bwa,grc,-22.328474,24.684866,39.074208,21.824312,5136283.5
dza,kaz,28.033886,1.6596259999999998,48.019573,66.923684,5135194.0
kaz,dza,48.019573,66.923684,28.033886,1.6596259999999998,5135194.0
nic,irl,12.865416,-85.207229,53.41291,-8.243889999999999,5132106.0
irl,nic,53.41291,-8.243889999999999,12.865416,-85.207229,5132106.0
lux,nzl,49.815273,6.129583,-40.900557,174.88597099999998,5118367.0
nzl,lux,-40.900557,174.88597099999998,49.815273,6.129583,5118367.0
